0.460788,-0.0355841,-7.1745,57.96,-227.24,393.76,63.48,-180.32,334.88,48.76,-184.92,303.6,69,-154.56,290.72,72.68,-180.32,317.4,80.96,-218.96,290.72,50.6,-254.84,352.36,46,-251.16,312.8,46.92,-253.92,316.48,72.68,-230,299
0.460788,-0.0355841,-7.1745,57.04,-222.64,391.92,63.48,-178.48,333.96,49.68,-184.92,302.68,66.24,-157.32,290.72,74.52,-180.32,316.48,81.88,-216.2,289.8,50.6,-254.84,351.44,46,-251.16,310.96,49.68,-253,314.64,70.84,-237.36,299
0.460788,-0.0355841,-7.1745,57.96,-229.08,390.08,63.48,-179.4,331.2,48.76,-185.84,300.84,68.08,-155.48,290.72,75.44,-182.16,316.48,81.88,-221.72,289.8,52.44,-253.92,351.44,44.16,-252.08,310.96,49.68,-250.24,314.64,71.76,-234.6,297.16
0.460788,-0.0355841,-7.1745,59.8,-224.48,389.16,62.56,-177.56,330.28,46.92,-185.84,303.6,69.92,-156.4,290.72,77.28,-183.08,315.56,80.04,-217.12,291.64,53.36,-253.92,351.44,45.08,-250.24,310.96,46,-256.68,314.64,70.84,-232.76,299
0.460788,-0.0355841,-7.1745,56.12,-226.32,391.92,62.56,-174.8,333.04,48.76,-187.68,300.84,66.24,-156.4,291.64,72.68,-183.08,317.4,80.96,-217.12,292.56,53.36,-253.92,352.36,46.92,-249.32,311.88,47.84,-249.32,315.56,69.92,-233.68,299.92
0.460788,-0.0355841,-7.1745,61.64,-225.4,392.84,62.56,-176.64,331.2,49.68,-185.84,304.52,69,-154.56,292.56,73.6,-180.32,314.64,79.12,-217.12,289.8,50.6,-255.76,354.2,43.24,-252.08,312.8,49.68,-255.76,314.64,70.84,-233.68,299
0.460788,-0.0355841,-7.1745,59.8,-226.32,391.92,61.64,-177.56,332.12,49.68,-184.92,304.52,69.92,-155.48,288.88,74.52,-181.24,316.48,83.72,-217.12,293.48,54.28,-254.84,354.2,45.08,-250.24,310.96,46,-251.16,316.48,69.92,-233.68,299.92
0.460788,-0.0355841,-7.1745,59.8,-223.56,393.76,63.48,-179.4,333.04,52.44,-184.92,302.68,68.08,-157.32,292.56,76.36,-182.16,317.4,80.96,-215.28,290.72,51.52,-253,352.36,43.24,-250.24,312.8,49.68,-251.16,315.56,71.76,-235.52,297.16
0.460788,-0.0355841,-7.1745,58.88,-225.4,392.84,62.56,-179.4,333.96,49.68,-184.92,304.52,68.08,-156.4,293.48,72.68,-180.32,314.64,80.04,-218.04,291.64,53.36,-251.16,353.28,46,-252.08,312.8,48.76,-250.24,316.48,70.84,-234.6,300.84
0.460788,-0.0355841,-7.1745,57.96,-224.48,393.76,61.64,-177.56,333.96,48.76,-184,302.68,69,-154.56,292.56,75.44,-180.32,317.4,84.64,-218.04,291.64,52.44,-253.92,353.28,46.92,-252.08,311.88,50.6,-254.84,313.72,69.92,-235.52,301.76
0.460788,-0.0355841,-7.1745,58.88,-224.48,392.84,63.48,-174.8,333.04,47.84,-186.76,305.44,69.92,-154.56,294.4,72.68,-184,318.32,80.96,-214.36,292.56,51.52,-253.92,354.2,45.08,-250.24,310.04,47.84,-251.16,317.4,71.76,-232.76,299.92
0.460788,-0.0355841,-7.1745,58.88,-225.4,391.92,64.4,-179.4,333.04,49.68,-185.84,307.28,69,-155.48,295.32,74.52,-180.32,318.32,82.8,-218.04,293.48,52.44,-253.92,350.52,43.24,-251.16,314.64,47.84,-253,313.72,70.84,-235.52,300.84
0.460788,-0.0355841,-7.1745,60.72,-228.16,391,63.48,-177.56,330.28,49.68,-187.68,304.52,68.08,-156.4,292.56,72.68,-179.4,316.48,81.88,-216.2,293.48,51.52,-253,353.28,46,-251.16,312.8,48.76,-253.92,313.72,70.84,-235.52,299
0.460788,-0.0355841,-7.1745,60.72,-224.48,390.08,61.64,-178.48,334.88,47.84,-188.6,303.6,67.16,-155.48,292.56,72.68,-181.24,316.48,78.2,-218.04,288.88,50.6,-256.68,351.44,44.16,-251.16,313.72,48.76,-254.84,314.64,70.84,-234.6,298.08
0.460788,-0.0355841,-7.1745,59.8,-228.16,393.76,59.8,-179.4,333.96,51.52,-186.76,306.36,71.76,-156.4,289.8,76.36,-178.48,319.24,80.96,-217.12,291.64,49.68,-253,353.28,46,-247.48,310.96,47.84,-253,314.64,70.84,-232.76,299.92
0.460788,-0.0355841,-7.1745,59.8,-226.32,391.92,62.56,-175.72,334.88,51.52,-186.76,304.52,68.08,-159.16,291.64,73.6,-181.24,317.4,81.88,-215.28,289.8,52.44,-253.92,353.28,46,-251.16,311.88,49.68,-253.92,317.4,69.92,-235.52,303.6
0.460788,-0.0355841,-7.1745,58.88,-225.4,391,64.4,-176.64,332.12,48.76,-185.84,304.52,69,-153.64,290.72,73.6,-181.24,316.48,80.96,-218.04,287.96,52.44,-251.16,353.28,46.92,-252.08,312.8,51.52,-252.08,315.56,71.76,-233.68,301.76
0.460788,-0.0355841,-7.1745,57.96,-226.32,392.84,62.56,-180.32,333.04,50.6,-185.84,304.52,69.92,-156.4,292.56,75.44,-182.16,318.32,82.8,-216.2,290.72,55.2,-254.84,355.12,44.16,-249.32,313.72,52.44,-253.92,317.4,69,-232.76,300.84
0.460788,-0.0355841,-7.1745,57.96,-226.32,392.84,61.64,-178.48,333.04,47.84,-188.6,306.36,69.92,-157.32,288.88,76.36,-182.16,318.32,82.8,-218.04,290.72,55.2,-254.84,350.52,43.24,-252.08,310.96,47.84,-252.08,315.56,69,-233.68,302.68
0.460788,-0.0355841,-7.1745,57.04,-228.16,391.92,63.48,-178.48,335.8,48.76,-192.28,304.52,69.92,-155.48,294.4,72.68,-182.16,317.4,82.8,-216.2,291.64,53.36,-256.68,355.12,43.24,-253,311.88,48.76,-252.08,315.56,69.92,-238.28,299
0.460788,-0.0355841,-7.1745,59.8,-226.32,391.92,62.56,-177.56,331.2,49.68,-187.68,304.52,68.08,-158.24,292.56,72.68,-183.08,316.48,81.88,-218.04,292.56,52.44,-256.68,354.2,46,-251.16,312.8,48.76,-253,316.48,69.92,-235.52,301.76
0.460788,-0.0355841,-7.1745,58.88,-226.32,393.76,62.56,-177.56,332.12,49.68,-185.84,305.44,68.08,-157.32,291.64,74.52,-181.24,310.96,80.96,-219.88,293.48,51.52,-253.92,354.2,46.92,-253.92,311.88,46,-252.08,315.56,70.84,-235.52,299
0.460788,-0.0355841,-7.1745,61.64,-226.32,391.92,63.48,-176.64,334.88,49.68,-184.92,305.44,68.08,-155.48,294.4,75.44,-182.16,318.32,80.04,-218.04,291.64,54.28,-255.76,353.28,45.08,-252.08,314.64,48.76,-252.08,318.32,69,-235.52,302.68
0.460788,-0.0355841,-7.1745,57.96,-225.4,391.92,61.64,-176.64,333.96,48.76,-186.76,304.52,69,-156.4,293.48,75.44,-180.32,317.4,80.96,-218.96,293.48,49.68,-255.76,352.36,47.84,-253,310.96,48.76,-254.84,316.48,71.76,-236.44,300.84
0.460788,-0.0355841,-7.1745,59.8,-228.16,394.68,63.48,-179.4,333.96,48.76,-188.6,306.36,67.16,-153.64,292.56,74.52,-184,318.32,80.96,-217.12,294.4,52.44,-254.84,354.2,44.16,-253,312.8,48.76,-253,317.4,69.92,-234.6,301.76
0.460788,-0.0355841,-7.1745,57.04,-226.32,392.84,63.48,-176.64,333.04,48.76,-184.92,304.52,69.92,-158.24,294.4,73.6,-185.84,315.56,81.88,-218.04,291.64,52.44,-254.84,354.2,43.24,-252.08,312.8,48.76,-254.84,316.48,69,-234.6,301.76
0.460788,-0.0355841,-7.1745,57.04,-227.24,393.76,66.24,-181.24,332.12,50.6,-188.6,302.68,67.16,-160.08,290.72,72.68,-182.16,319.24,84.64,-219.88,290.72,53.36,-253,355.12,48.76,-254.84,311.88,47.84,-255.76,316.48,70.84,-236.44,302.68
0.462772,-0.0358339,-7.1745,58.88,-225.4,391.92,63.48,-179.4,333.96,49.68,-187.68,304.52,70.84,-157.32,292.56,75.44,-183.08,315.56,81.88,-216.2,291.64,53.36,-256.68,356.04,44.16,-252.08,311.88,50.6,-252.08,315.56,68.08,-235.52,301.76
0.464757,-0.0360837,-7.1745,58.88,-225.4,392.84,65.32,-178.48,331.2,50.6,-188.6,308.2,69,-157.32,293.48,76.36,-181.24,315.56,83.72,-219.88,291.64,52.44,-254.84,353.28,45.08,-253,313.72,46.92,-255.76,316.48,69,-237.36,301.76
0.467733,-0.0364584,-7.05991,59.8,-226.32,391.92,64.4,-178.48,338.56,49.68,-187.68,304.52,69.92,-158.24,295.32,76.36,-181.24,316.48,83.72,-220.8,292.56,53.36,-255.76,354.2,44.16,-252.08,312.8,48.76,-254.84,316.48,69,-234.6,299.92
0.47071,-0.0368331,-7.00261,57.96,-228.16,393.76,62.56,-182.16,334.88,48.76,-187.68,307.28,69,-159.16,292.56,74.52,-183.08,318.32,83.72,-219.88,291.64,54.28,-254.84,355.12,44.16,-251.16,314.64,46.92,-252.08,315.56,71.76,-237.36,300.84
0.474678,-0.0373326,-7.00261,60.72,-227.24,391.92,64.4,-183.08,333.04,49.68,-188.6,304.52,69.92,-157.32,292.56,75.44,-184,317.4,81.88,-218.04,289.8,51.52,-256.68,354.2,46.92,-253.92,313.72,49.68,-255.76,316.48,69.92,-235.52,299.92
0.478647,-0.0378322,-7.00261,60.72,-226.32,396.52,65.32,-177.56,333.96,48.76,-188.6,306.36,70.84,-156.4,290.72,75.44,-184.92,320.16,81.88,-219.88,294.4,50.6,-257.6,351.44,47.84,-253,312.8,47.84,-256.68,317.4,72.68,-235.52,299
0.483608,-0.0384566,-7.00261,58.88,-228.16,395.6,62.56,-180.32,335.8,49.68,-189.52,304.52,69.92,-156.4,291.64,77.28,-184.92,316.48,79.12,-222.64,292.56,54.28,-256.68,352.36,46.92,-255.76,312.8,53.36,-254.84,318.32,70.84,-235.52,300.84
0.487577,-0.0389562,-7.00261,57.96,-228.16,393.76,65.32,-184,334.88,46.92,-191.36,306.36,69.92,-156.4,290.72,70.84,-184,318.32,81.88,-219.88,290.72,52.44,-256.68,351.44,46,-253,307.28,49.68,-253,314.64,70.84,-235.52,298.08
0.492537,-0.0395807,-7.1745,57.04,-230.92,395.6,62.56,-179.4,335.8,48.76,-189.52,305.44,67.16,-156.4,294.4,74.52,-184.92,319.24,81.88,-222.64,292.56,52.44,-254.84,350.52,43.24,-253.92,314.64,48.76,-255.76,316.48,68.08,-237.36,298.08
0.497498,-0.0402051,-7.1745,57.96,-229.08,395.6,63.48,-183.08,333.96,45.08,-192.28,304.52,68.08,-160.08,292.56,71.76,-184,319.24,79.12,-219.88,294.4,53.36,-256.68,353.28,43.24,-253.92,314.64,46.92,-254.84,314.64,68.08,-237.36,302.68
0.502459,-0.0408296,-7.34639,57.96,-227.24,396.52,57.96,-182.16,333.04,47.84,-189.52,307.28,67.16,-159.16,294.4,72.68,-184.92,317.4,77.28,-221.72,292.56,50.6,-258.52,352.36,45.08,-252.08,313.72,46.92,-253.92,317.4,68.08,-237.36,298.08
0.50742,-0.041454,-7.34639,55.2,-230.92,397.44,60.72,-181.24,337.64,44.16,-191.36,307.28,65.32,-159.16,294.4,71.76,-184,316.48,80.04,-219.88,293.48,50.6,-254.84,354.2,42.32,-251.16,313.72,46,-256.68,311.88,68.08,-235.52,297.16
0.512381,-0.0420785,-7.28909,58.88,-232.76,396.52,60.72,-184.92,336.72,48.76,-191.36,305.44,65.32,-161,294.4,73.6,-186.76,316.48,80.96,-218.04,293.48,52.44,-258.52,350.52,44.16,-253,312.8,49.68,-254.84,315.56,70.84,-234.6,297.16
